ticker,date,Open,High,Low,Close,Volume,price_change_pct,sentiment_score,headline_count,sentiment_label
MSFT,2025-01-17,431.7177703608077,432.1056536473427,425.83013912279745,426.6854248046875,26197500,-1.16565633884249,-0.052,17,Neutral
NFLX,2025-01-17,859.7899780273438,865.0,852.1300048828125,858.0999755859375,3617600,-0.1965599140017544,0.0154,8,Neutral
NVDA,2025-01-17,136.66022586007293,138.46982912838536,135.4304980750839,137.6800079345703,201188800,0.7462171733431388,-0.2904,16,Neutral
TSLA,2025-01-17,421.5,439.739990234375,419.75,426.5,94991400,1.1862396204033214,-0.0001,17,Neutral
AAPL,2025-01-21,223.20762199269615,223.62613445935494,218.6039696546368,221.85243225097656,98070400,-0.607143129621232,-0.0643,16,Neutral
AMZN,2025-01-21,228.89999389648438,231.77999877929688,226.94000244140625,230.7100067138672,39951500,0.7907439343145443,-0.1529,19,Neutral
GOOGL,2025-01-21,198.4231075033933,201.63262976778796,197.22699486763423,197.4064178466797,29971300,-0.5123847063509156,-0.1623,19,Neutral
META,2025-01-21,616.3902400115962,620.0516704767022,607.5907866326766,615.0234375,11674000,-0.2217430489442078,-0.1607,16,Neutral
MSFT,2025-01-21,427.8490165052251,428.5451728718131,423.27414892860577,426.1582946777344,26085700,-0.3951678658282216,-0.2012,19,Neutral
NFLX,2025-01-21,863.530029296875,916.4000244140625,854.75,869.6799926757812,9851400,0.7121887103235804,0.1043,16,Neutral
NVDA,2025-01-21,139.1296971907641,141.79911388356058,137.0601406758009,140.79933166503906,197749000,1.2000561404124206,0.0794,14,Neutral
TSLA,2025-01-21,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,-1.9808633122349355,-0.1576,14,Neutral
AAPL,2025-01-22,219.0125058897086,223.32719072748344,219.0125058897086,223.03822326660156,64126500,1.8381221476550116,0.0627,6,Neutral
AMZN,2025-01-22,232.02000427246094,235.44000244140625,231.19000244140625,235.00999450683594,41448200,1.288677777483297,0.0257,6,Neutral
GOOGL,2025-01-22,198.41313252508547,199.82851627036754,196.88810562725033,197.72537231445312,26200600,-0.3466303877569163,-0.2138,14,Neutral
META,2025-01-22,621.8474509712569,632.2232391929498,617.9864744815644,622.0469970703125,12274000,0.03208923647495137,-0.1685,6,Neutral
MSFT,2025-01-22,435.1688283301516,444.8257568157961,433.6173558153904,443.7616271972656,27803800,1.9745897012170384,-0.0919,14,Neutral
NFLX,2025-01-22,998.030029296875,999.0,950.760009765625,953.989990234375,14273200,-4.412696789647379,-0.3402,19,Negative
NVDA,2025-01-22,144.6285153116103,147.7578236263026,143.63872531436203,147.03799438476562,237651400,1.6659778799249692,0.1375,18,Neutral
TSLA,2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,-0.4078626273335173,-0.2432,17,Neutral
AAPL,2025-01-23,223.94503224654224,226.2269251350915,221.51366083038826,222.8688507080078,60234800,-0.4805561113539924,0.0075,13,Neutral
AMZN,2025-01-23,234.10000610351562,235.52000427246094,231.50999450683594,235.4199981689453,26404400,0.5638581935132485,0.0576,9,Neutral
GOOGL,2025-01-23,197.49613838919916,199.64912306411188,194.56568956099102,197.33665466308594,26951400,-0.08075283264472409,-0.0627,9,Neutral
META,2025-01-23,625.897953878345,635.1164107716554,619.7024649482253,634.966796875,9910200,1.4489331592251389,0.2044,14,Neutral
MSFT,2025-01-23,439.58451646364995,444.3085582129765,439.08724891108926,444.2687683105469,18389300,1.0656089264882642,0.1106,9,Neutral
NFLX,2025-01-23,957.8099975585938,985.0,953.9000244140625,984.8599853515625,7752100,2.824149660362464,-0.3506,5,Negative
NVDA,2025-01-23,145.0184168760411,147.19793483530896,143.68870466698334,147.1879425048828,155915500,1.4960345558703618,0.1568,11,Neutral
TSLA,2025-01-23,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,-0.8844860590720445,-0.0419,19,Neutral
AAPL,2025-01-24,223.9848686181573,224.831867935065,220.6267944226493,221.991943359375,54697900,-0.8897588801767553,-0.1068,8,Neutral
AMZN,2025-01-24,234.5,236.39999389648438,232.92999267578125,234.85000610351562,25890700,0.1492563341218017,0.0622,5,Neutral
GOOGL,2025-01-24,197.45625853253006,200.24714745985025,197.35657740975262,199.5594024658203,23877500,1.0651189022422256,0.0363,12,Neutral
META,2025-01-24,634.916957345469,650.4805787372286,632.7220720484465,645.9810791015625,19065300,1.742609270092837,0.4369,15,Positive
MSFT,2025-01-24,442.727264983927,444.20911262497947,438.98780315861995,441.6332702636719,15549500,-0.24710353456429707,0.028,12,Neutral
NFLX,2025-01-24,984.4099731445312,986.280029296875,967.6799926757812,977.5900268554688,4550400,-0.6927953266541311,-0.055,6,Neutral
NVDA,2025-01-24,148.3376757009225,148.93755110518853,141.8490991802554,142.58892822265625,234657600,-3.875446646377841,-0.0107,15,Neutral
TSLA,2025-01-24,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,-1.8989082888081303,-0.1001,5,Neutral
AAPL,2025-01-27,223.22755241503756,231.32878288695173,223.18768539696657,229.04689025878906,94863400,2.6069084128700424,0.1914,15,Neutral
AMZN,2025-01-27,226.2100067138672,235.61000061035156,225.86000061035156,235.4199981689453,49428300,4.071434146026897,0.4069,18,Positive
GOOGL,2025-01-27,191.78474760627742,196.24022309921364,190.11019902992624,191.1866912841797,41728900,-0.3118372704619383,0.0591,9,Neutral
META,2025-01-27,625.1497368617698,662.3229161040041,623.6432460146609,658.3422241210938,28399200,5.309525910696061,0.5876,13,Positive
MSFT,2025-01-27,421.6928472557325,432.82169771122886,421.185624630697,432.1851806640625,35647800,2.4881459281587044,0.1335,9,Neutral
NFLX,2025-01-27,971.0999755859375,982.27001953125,960.260009765625,971.8900146484375,4634200,0.08135506975204176,-0.0745,17,Neutral
NVDA,2025-01-27,124.77282637681094,128.3720332810038,116.67458414531102,118.39421081542969,818830900,-5.112183274680327,-0.3073,18,Negative
TSLA,2025-01-27,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,0.5952396596192291,-0.2273,9,Neutral
AAPL,2025-01-28,230.03341371427896,239.3403714135585,229.99354669273774,237.4171905517578,75707600,3.209871434873425,0.3874,15,Positive
AMZN,2025-01-28,234.2899932861328,241.77000427246094,233.97999572753906,238.14999389648438,41587200,1.6475311455736972,0.3688,13,Positive
GOOGL,2025-01-28,192.1236428916819,194.84476727172617,190.06036222791346,194.6653594970703,24157900,1.322958781716116,-0.078,11,Neutral
META,2025-01-28,664.4479402705756,680.9893189567582,657.933128684667,672.758544921875,20950100,1.2507533167933618,0.6296,18,Positive
MSFT,2025-01-28,432.22498499378844,445.9296782334323,429.02258057650255,444.7561340332031,23491700,2.8992190351038527,0.1408,11,Neutral
NFLX,2025-01-28,966.7100219726562,977.9299926757812,957.2999877929688,971.8300170898438,3434000,0.5296309131811526,0.1215,14,Neutral
NVDA,2025-01-28,121.78346978934897,128.97190639273322,116.22468308647471,128.9619140625,579666400,5.894432377044037,-0.0563,9,Neutral
TSLA,2025-01-28,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,0.2972947683086822,-0.0924,11,Neutral
AAPL,2025-01-29,233.2918357915463,239.01153699982427,233.1822242894862,238.5133056640625,45486100,2.2381708536006144,0.291,11,Neutral
AMZN,2025-01-29,239.02000427246094,240.38999938964844,236.14999389648438,237.07000732421875,26091700,-0.8158300198251898,0.0712,18,Neutral
GOOGL,2025-01-29,194.92450036864417,196.15049906796548,192.80141720875304,194.77499389648438,18218300,-0.0766996821215655,-0.0872,10,Neutral
META,2025-01-29,673.426995188933,679.4628842264866,664.1187205609702,674.9135131835938,21377800,0.2207392939814797,0.1657,19,Neutral
MSFT,2025-01-29,444.2489087647689,444.4378728714111,437.9932741704639,439.9127197265625,23581400,-0.9760719616088938,-0.0534,10,Neutral
NFLX,2025-01-29,980.0,987.6400146484375,968.22998046875,978.1500244140625,2930700,-0.18877301897321427,0.0839,15,Neutral
NVDA,2025-01-29,126.47245082309266,126.86236527865272,120.02385855553806,123.67305755615234,467120600,-2.213441147634637,0.0926,17,Neutral
TSLA,2025-01-29,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,-1.5460098387358197,-0.1564,15,Neutral
AAPL,2025-01-30,237.825723654139,239.93821947161274,236.37089679279623,236.74954223632812,55658300,-0.4525084172038246,0.1296,13,Neutral
AMZN,2025-01-30,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,32020700,-1.054229571744331,-0.1247,13,Neutral
GOOGL,2025-01-30,197.35658576249432,200.74553115150178,197.0276562944523,200.21725463867188,24354700,1.4494924834280336,0.0213,14,Neutral
META,2025-01-30,695.1961710974357,709.1335868447954,674.5244243363409,685.3990478515625,29322900,-1.4092602423870475,-0.1828,7,Neutral
MSFT,2025-01-30,416.4814791520961,420.5491243253889,410.9021514578089,412.7221374511719,54586300,-0.90264318801829,-0.1413,14,Neutral
NFLX,2025-01-30,986.75,994.5900268554688,970.010009765625,973.239990234375,3867800,-1.3691421095135545,-0.1782,6,Neutral
NVDA,2025-01-30,123.07318310243251,124.97277074327684,118.07427227270144,124.62284851074219,392925500,1.2591414061501183,-0.0277,11,Neutral
TSLA,2025-01-30,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,-2.5561127686845877,-0.4505,6,Negative
AAPL,2025-01-31,246.31561143302469,246.31561143302469,232.61424963135997,235.16519165039062,100959800,-4.52688309838045,-0.238,17,Neutral
AMZN,2025-01-31,236.5,240.2899932861328,236.41000366210938,237.67999267578125,36110200,0.49893982062632136,-0.1015,11,Neutral
GOOGL,2025-01-31,201.34358503753182,204.8122722439576,201.14423799517712,203.35702514648438,32001100,1.0000021150796694,-0.0363,10,Neutral
META,2025-01-31,689.3896795162744,703.656342326233,683.9823274447602,687.5739135742188,19303900,-0.2633874564716089,-0.2584,18,Neutral
MSFT,2025-01-31,416.69036991112364,418.39101660852566,412.64260435429605,412.7917785644531,34161900,-0.935608698492852,-0.2507,10,Neutral
NFLX,2025-01-31,974.0,990.2899780273438,974.0,976.760009765625,3615100,0.283368559099076,-0.0659,7,Neutral
NVDA,2025-01-31,123.75304497053646,127.8221583994493,119.16404813082586,120.04385375976562,388161100,-2.9972524810633434,-0.1779,6,Neutral
TSLA,2025-01-31,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83283600,0.7645773251194106,-0.2177,6,Neutral
AAPL,2025-02-03,229.1764524471141,231.00994009075862,224.90161912474946,227.2034454345703,73063300,-0.8609117522661173,-0.3368,10,Negative
AMZN,2025-02-03,234.05999755859375,239.25,232.89999389648438,237.4199981689453,37285900,1.4355296271890423,-0.0698,5,Neutral
GOOGL,2025-02-03,200.03784179405181,203.08789560873984,199.4497627036024,200.57608032226562,27838300,0.26906835396072293,-0.0052,17,Neutral
META,2025-02-03,674.3348273334816,702.35939297386,673.6763921954532,695.8346557617188,21415700,3.188301650272729,0.0251,18,Neutral
MSFT,2025-02-03,409.350684594608,413.1398611878705,406.4267487485119,408.6744079589844,25679100,-0.16520715881870032,-0.1237,17,Neutral
NFLX,2025-02-03,973.0,987.6900024414062,964.3800048828125,978.9400024414062,3724200,0.6104832930530576,0.1123,6,Neutral
NVDA,2025-02-03,114.72501007137596,118.54417785753162,112.98539113939225,116.63459777832031,371235700,1.6644912088099217,-0.1769,18,Neutral
TSLA,2025-02-03,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,-0.7758353307189089,-0.0376,19,Neutral
AAPL,2025-02-04,226.44613087124998,232.3053359547129,225.84824721606736,231.97650146484375,45067300,2.442245567330168,0.0523,14,Neutral
AMZN,2025-02-04,239.00999450683594,242.52000427246094,238.02999877929688,242.05999755859375,29713800,1.276098540586586,-0.0291,5,Neutral
GOOGL,2025-02-04,202.7290614411804,206.37717152288226,202.1509443892273,205.7093505859375,43856400,1.47008481347989,0.1814,10,Neutral
META,2025-02-04,700.8628861544697,706.0607666337353,689.9982497177888,702.5489501953125,13826300,0.24056974254892596,0.2219,15,Neutral
MSFT,2025-02-04,410.43471361041793,411.65800277159144,407.5008227766752,410.116455078125,20532100,-0.07754181645439935,0.0823,10,Neutral
NFLX,2025-02-04,980.469970703125,1008.0,978.510009765625,994.8699951171875,6000100,1.4686859204607563,0.1496,16,Neutral
NVDA,2025-02-04,116.93452639047727,121.17360082598954,116.67458088005824,118.62416076660156,256550000,1.4449405391886776,0.0092,12,Neutral
TSLA,2025-02-04,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,2.5037206831700702,0.1356,10,Neutral
AAPL,2025-02-05,227.72160926815613,231.84696405052938,227.46253445166022,231.64767456054688,39620300,1.724063563843677,0.3432,16,Positive
AMZN,2025-02-05,237.02000427246094,238.32000732421875,235.1999969482422,236.1699981689453,38727300,-0.35862209441972664,-0.1188,8,Neutral
GOOGL,2025-02-05,190.4491023297435,192.12363566704624,187.41897265861886,190.708251953125,70373900,0.13607290357966498,0.0865,14,Neutral
META,2025-02-05,701.9104857176951,716.4665130283939,697.381087327231,703.2274169921875,17778200,0.1876209718032412,0.1289,13,Neutral
MSFT,2025-02-05,410.0965981017129,411.5684907814938,408.1572423104593,411.0314636230469,16316700,0.22796227173337685,0.0137,14,Neutral
NFLX,2025-02-05,987.72998046875,1011.8300170898438,986.6799926757812,1011.1099853515625,3993400,2.3670441664347357,0.3012,16,Positive
NVDA,2025-02-05,121.73348714021286,124.97277944773282,120.733704904631,124.80281829833984,262230800,2.521353187386905,0.1853,12,Neutral
TSLA,2025-02-05,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,-2.4102593746003285,0.1021,10,Neutral
AAPL,2025-02-06,230.47183871784506,232.9729696905443,229.61488023403817,232.39501953125,29925300,0.8344537120473936,0.2882,11,Neutral
AMZN,2025-02-06,238.00999450683594,239.66000366210938,236.00999450683594,238.8300018310547,60897100,0.3445264245805436,-0.0962,6,Neutral
GOOGL,2025-02-06,188.88418941826902,191.47574638578936,188.10672536985356,190.9773712158203,29297400,1.1081826403776502,0.0764,7,Neutral
META,2025-02-06,704.2350030352095,717.2246803609337,701.860544580122,710.3307495117188,13080700,0.865584137430965,0.0966,7,Neutral
MSFT,2025-02-06,411.73754619066034,415.914605901032,411.73754619066034,413.547607421875,16309800,0.43961529570501906,0.0476,7,Neutral
NFLX,2025-02-06,1007.8699951171875,1016.3499755859375,1002.6099853515625,1015.6799926757812,3134300,0.7749012865181746,0.2329,10,Neutral
NVDA,2025-02-06,127.39224223836113,128.74195426970414,125.18272455855072,128.65196228027344,251483600,0.9888514557701757,0.2567,11,Neutral
TSLA,2025-02-06,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,0.3458189821578152,-0.2071,10,Neutral
AAPL,2025-02-07,231.77720359418535,233.1722451327125,226.4560818290891,226.8247833251953,39707200,-2.1367158599691907,-0.0336,19,Neutral
AMZN,2025-02-07,232.5,234.80999755859375,228.05999755859375,229.14999389648438,77539300,-1.4408628402217742,-0.0122,19,Neutral
GOOGL,2025-02-07,190.42916818748597,190.5587353980611,182.64454994685505,184.7377166748047,49315000,-2.9887498679182363,-0.0595,11,Neutral
META,2025-02-07,715.1295132827424,723.3204021183071,710.091294290037,712.8548583984375,16427100,-0.3180759347860394,0.1141,11,Neutral
MSFT,2025-02-07,414.2040051086223,416.36212936115334,405.86979579790295,407.5107727050781,22886800,-1.6159265291963871,-0.0242,11,Neutral
NFLX,2025-02-07,1017.0,1027.760009765625,1005.6699829101562,1013.9299926757812,3212900,-0.30186896010017206,0.1338,11,Neutral
NVDA,2025-02-07,129.19184651154228,130.3415898450845,124.97276475304243,129.81170654296875,228186300,0.47979810503837783,0.0898,18,Neutral
TSLA,2025-02-07,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,-2.3150293815876926,-0.1771,15,Neutral
AAPL,2025-02-10,229.0094413336025,230.02693972945139,226.64521806905947,227.0941162109375,33115600,-0.8363520348817867,-0.0772,8,Neutral
AMZN,2025-02-10,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,35419900,1.1233989605756711,-0.0831,19,Neutral
GOOGL,2025-02-10,186.74118938897723,187.58841808469597,185.2560258505473,185.86404418945312,23105600,-0.46971169156314857,-0.1966,19,Neutral
META,2025-02-10,716.885419282827,719.5192814719111,709.6722880239806,715.7281494140625,12904300,-0.161430242216704,0.0276,15,Neutral
MSFT,2025-02-10,411.44913283343,413.1895693646485,408.6744015876666,409.96728515625,20817900,-0.360153311534598,-0.1224,19,Neutral
NFLX,2025-02-10,1023.0499877929688,1032.8499755859375,1015.8800048828125,1027.5999755859375,3296600,0.4447473581212257,0.082,5,Neutral
NVDA,2025-02-10,130.06165595495793,134.97058996230598,129.93169464945112,133.54090881347656,216989100,2.6750796250999187,0.1706,13,Neutral
TSLA,2025-02-10,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,-1.5384129025592153,-0.0634,9,Neutral
AAPL,2025-02-11,227.64279618723114,234.6556296697615,227.57297502290857,232.052001953125,53718400,1.9368966818819888,0.213,16,Neutral
AMZN,2025-02-11,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683594,23713700,0.362192283771371,0.0083,18,Neutral
GOOGL,2025-02-11,184.4287225674103,186.33251945346055,183.68115977846736,184.71778869628906,21239500,0.15673596002548704,-0.0931,15,Neutral
META,2025-02-11,711.6576791372714,721.9735485962613,708.3852936539699,718.12255859375,12998000,0.9084254475151334,-0.0181,19,Neutral
MSFT,2025-02-11,407.40140764567894,410.23580864154656,407.0632389741584,409.1915588378906,18140600,0.43940721819218487,-0.0735,15,Neutral
NFLX,2025-02-11,1020.7899780273438,1022.6900024414062,1002.9500122070312,1008.0800170898438,3331800,-1.2451102784200279,-0.0985,14,Neutral
NVDA,2025-02-11,132.55113432807275,134.45071452657314,130.991476437857,132.77108764648438,178902400,0.16593846557904768,0.0715,6,Neutral
TSLA,2025-02-11,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,-5.002888491519061,-0.2257,17,Neutral
AAPL,2025-02-12,230.63545743654387,236.38140252594314,230.11672290007743,236.29161071777344,45243300,2.4524213857211334,0.3798,11,Positive
AMZN,2025-02-12,230.4600067138672,231.17999267578125,228.16000366210938,228.92999267578125,32285200,-0.6638956840722308,0.0633,8,Neutral
GOOGL,2025-02-12,182.62460414541655,184.50846173776452,181.23912173844323,183.01333618164062,22072600,0.21285852366011893,0.0549,7,Neutral
META,2025-02-12,713.6330486346045,725.4055376689322,710.9393285513713,723.6895751953125,12016500,1.4092013507430976,0.0744,9,Neutral
MSFT,2025-02-12,404.98464070295296,408.5053035519359,402.1601645834243,406.8046569824219,19121700,0.4494037789457445,0.0809,7,Neutral
NFLX,2025-02-12,1005.489990234375,1027.739990234375,998.3499755859375,1027.31005859375,3389000,2.170093046305597,-0.0036,18,Neutral
NVDA,2025-02-12,129.9916837727306,132.21120144058102,129.05188607934784,131.11143493652344,160278600,0.8614021538105044,0.0883,14,Neutral
TSLA,2025-02-12,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,1.9912733453366305,-0.1233,18,Neutral
AAPL,2025-02-13,236.33153226758247,241.74826634141837,234.99480784534867,240.94024658203125,53614100,1.9501055446256046,0.1701,17,Neutral
AMZN,2025-02-13,228.85000610351562,230.4199981689453,227.52000427246094,230.3699951171875,31346500,0.6641856994245999,0.0287,16,Neutral
GOOGL,2025-02-13,183.7210327362961,185.67465491496642,182.54485940859573,185.5351104736328,21402500,0.987408850428431,-0.0206,14,Neutral
META,2025-02-13,719.8386103490428,727.3011596897542,716.3666786322259,726.8621826171875,12569100,0.9757148570759511,0.167,11,Neutral
MSFT,2025-02-13,404.7758152621338,408.75395595267076,404.1392981832616,408.2964782714844,23891700,0.8697809692682837,-0.0147,14,Neutral
NFLX,2025-02-13,1026.6300048828125,1045.989990234375,1025.0999755859375,1043.68994140625,3476100,1.6617414689126346,0.2268,16,Neutral
NVDA,2025-02-13,131.53134519031366,136.4702717517269,131.1414307383845,135.26052856445312,197430000,2.8352050750668476,0.2335,12,Neutral
TSLA,2025-02-13,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,3.1710152004076084,0.3965,6,Positive
AAPL,2025-02-14,240.66092045804314,244.9504238462646,240.40156080072015,244.00274658203125,40896200,1.3886035662240923,0.0423,7,Neutral
AMZN,2025-02-14,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,27031100,-0.22687795784672918,-0.0194,9,Neutral
GOOGL,2025-02-14,184.45862127858567,185.79426312591357,183.7210357377169,184.62806701660156,20448400,0.09186111055225944,-0.1524,9,Neutral
META,2025-02-14,724.447817848227,739.1833564308025,723.9290101705715,734.9532470703125,16901200,1.450129182980902,0.0597,7,Neutral
MSFT,2025-02-14,405.5614808415711,406.6753553081934,403.66191514014076,406.1979675292969,22758500,0.15693963006669656,-0.155,9,Neutral
NFLX,2025-02-14,1044.949951171875,1064.5,1041.68994140625,1058.5999755859375,3145400,1.3062849946788813,0.2255,14,Neutral
NVDA,2025-02-14,136.45026901957874,139.21966995740726,135.47048674490975,138.81976318359375,195479600,1.736525828083944,0.2159,6,Neutral
TSLA,2025-02-14,360.6199951171875,362.0,347.5,355.8399963378906,68277300,-1.3254946603123214,0.31,15,Positive
AAPL,2025-02-18,243.55383619329416,244.58131995427482,241.2494791133952,243.87306213378906,48822500,0.1310699701898976,0.2288,14,Neutral
AMZN,2025-02-18,228.82000732421875,229.3000030517578,223.72000122070312,226.64999389648438,42975100,-0.9483495141487555,-0.0925,5,Neutral
GOOGL,2025-02-18,184.99687605998665,185.35570680408472,181.14941899629233,183.17282104492188,29916700,-0.9859923334453001,0.0006,5,Neutral
META,2025-02-18,734.2848205070356,735.2824901001159,704.7937097713013,714.7005615234375,21938700,-2.6671202286430074,-0.0646,9,Neutral
MSFT,2025-02-18,405.7703454735141,408.3561429609082,404.2785427328027,407.4013977050781,21423100,0.40196437461703977,0.0732,5,Neutral
NFLX,2025-02-18,1060.0,1062.0,1023.75,1035.8499755859375,4229300,-2.2783041900058962,-0.0787,13,Neutral
NVDA,2025-02-18,141.239247408195,143.408773131914,137.89996298841217,139.36964416503906,219176600,-1.3237136826087843,0.0534,16,Neutral
TSLA,2025-02-18,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,-0.25352085555466153,0.1814,8,Neutral
AAPL,2025-02-19,244.06260076305156,245.40929524371262,242.56626341463,244.27207946777344,32204200,0.08582990760032386,0.2778,12,Neutral
AMZN,2025-02-19,225.52000427246094,226.8300018310547,223.7100067138672,226.6300048828125,28566700,0.4921960754357385,-0.0651,9,Neutral
GOOGL,2025-02-19,183.47185603605197,184.85733850337527,182.99340488662492,184.66795349121094,19549400,0.651924213882663,-0.1171,14,Neutral
META,2025-02-19,702.4591920318235,705.352458439168,693.7695281560459,702.1300048828125,17535500,-0.04686210284455412,-0.1335,7,Neutral
MSFT,2025-02-19,405.65099512827777,413.21939292620334,405.4222411212721,412.5033264160156,24114200,1.6892184094287659,0.0042,14,Neutral
NFLX,2025-02-19,1035.1800537109375,1045.0,1024.510009765625,1043.3299560546875,2600000,0.7872932167243796,-0.1666,18,Neutral
NVDA,2025-02-19,139.47961431944915,141.32921755912488,137.1901197103136,139.19967651367188,167536000,-0.20070159151439892,-0.0814,8,Neutral
TSLA,2025-02-19,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,1.8531066549699857,0.2533,9,Neutral
AAPL,2025-02-20,244.34191013103748,246.1774135823035,243.69348816231408,245.229736328125,32316900,0.36335403804095256,0.1486,10,Neutral
AMZN,2025-02-20,224.77999877929688,225.1300048828125,221.80999755859375,222.8800048828125,30001700,-0.8452682208393054,-0.0114,9,Neutral
GOOGL,2025-02-20,184.1994764251086,184.7078136523139,182.12623377404523,183.9602508544922,20441500,-0.12987310021680543,-0.1406,13,Neutral
META,2025-02-20,695.6550803935475,703.9855971062905,692.0235484745193,693.2207641601562,12587400,-0.34993149651319355,-0.1727,10,Neutral
MSFT,2025-02-20,413.84867949906476,417.8547165109783,411.10822380495836,414.6857604980469,23508700,0.2022674084632445,-0.0721,13,Neutral
NFLX,2025-02-20,1042.0,1045.0,1015.5900268554688,1024.5400390625,3111800,-1.6756200515834934,-0.0805,10,Neutral
NVDA,2025-02-20,139.9994986264957,140.62936628696042,136.7601988439899,140.07948303222656,143903600,0.057131922982280925,-0.0967,11,Neutral
TSLA,2025-02-20,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,-1.9667549105348996,0.0884,9,Neutral
AAPL,2025-02-21,245.34944139409683,248.08275639920348,244.6212281548445,244.95042419433594,53197400,-0.16263220225554245,-0.0387,10,Neutral
AMZN,2025-02-21,223.27999877929688,223.30999755859375,214.74000549316406,216.5800018310547,55323900,-3.000715238656401,-0.0622,7,Neutral
GOOGL,2025-02-21,184.54832157311532,184.73770657345142,178.49805484578573,179.076171875,35199200,-2.965158204349928,-0.1748,7,Neutral
META,2025-02-21,694.9566951444989,702.2296844827868,680.7698020105673,681.95703125,15660400,-1.8705717903467263,-0.1419,19,Neutral
MSFT,2025-02-21,415.8915301727366,416.59905745325864,406.4743466307379,406.793212890625,27524800,-2.1876659229710023,-0.1193,7,Neutral
NFLX,2025-02-21,1029.4200439453125,1032.3800048828125,999.3900146484375,1003.1500244140625,3738700,-2.5519242301294827,-0.1152,11,Neutral
NVDA,2025-02-21,140.00948969645043,141.42919381606555,134.00080428998024,134.4007110595703,228217600,-4.005998914102401,-0.232,19,Neutral
TSLA,2025-02-21,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,-4.425083335333646,-0.1893,18,Neutral
AAPL,2025-02-24,244.3319283268952,248.25234005966587,243.82317911276243,246.49664306640625,51326400,0.8859729280304506,-0.0697,13,Neutral
AMZN,2025-02-24,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600,-2.179806990525376,-0.1625,14,Neutral
GOOGL,2025-02-24,181.3986125849473,182.52493020594952,178.30868023037235,178.66751098632812,29854200,-1.5055802024617067,-0.1675,6,Neutral
META,2025-02-24,684.6807257344343,685.6684089004975,660.9062419977378,666.572998046875,15677000,-2.6446965727179985,-0.1712,11,Neutral
MSFT,2025-02-24,407.09219625426255,407.9491968592537,397.93408950529806,402.59783935546875,26443700,-1.1040145058410065,-0.1085,6,Neutral
NFLX,2025-02-24,1008.0,1015.1699829101562,984.47998046875,988.469970703125,4426200,-1.937502906436012,-0.1004,15,Neutral
NVDA,2025-02-24,136.53026411475935,138.55982089892026,130.05167928786804,130.2516326904297,251381100,-4.598710377541063,-0.3451,13,Negative
TSLA,2025-02-24,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,-2.2505517062370513,-0.2276,16,Neutral
AAPL,2025-02-25,247.3944454522674,249.38956194785018,244.3119941197594,246.43678283691406,48013300,-0.38709948139806366,-0.0406,14,Neutral
AMZN,2025-02-25,211.6300048828125,213.33999633789062,204.16000366210938,212.8000030517578,58958000,0.5528507971226407,-0.0294,15,Neutral
GOOGL,2025-02-25,177.4614416125168,178.15917908775072,174.12233676466118,174.84996032714844,41913400,-1.471576733311162,0.0066,15,Neutral
META,2025-02-25,664.4180676896536,666.4433664300143,640.3642655904416,655.9678344726562,20579700,-1.2718247181900013,-0.1586,17,Neutral
MSFT,2025-02-25,399.7078876937612,400.5250489764073,395.32316508227535,396.51898193359375,29387400,-0.7978090646564054,0.0604,15,Neutral
NFLX,2025-02-25,989.4000244140625,994.4000244140625,955.0,977.239990234375,4738300,-1.2290311178119138,-0.2859,17,Neutral
NVDA,2025-02-25,129.9516858300846,130.17163913409132,124.4128991653319,126.6024169921875,271428700,-2.5773184984120747,-0.3007,7,Negative
